Rank,RO,ST,Locid,City,Airport Name,Svc Lvl,Hub,CY 05 Enplanements,CY 04 Enplanements,% Change
1508.0,AL,AK,9AK2,Russian Mission,Kako,GA,None,6.0,6.0,0.0
1521.0,AL,AK,KPY,Port Bailey,Port Bailey,GA,None,6.0,6.0,0.0
1548.0,AL,AK,5Z1,Juneau,Juneau Harbor,GA,None,5.0,0.0,0.0
1553.0,AL,AK,AK78,Deadhorse,Badami,GA,None,5.0,23.0,-0.7826
1616.0,AL,AK,5A8,Aleknagik,Aleknagik /New/,GA,None,4.0,27.0,-0.8519
1650.0,AL,AK,INR,McKinley Park,McKinley National Park,GA,None,4.0,2.0,1.0
1651.0,AL,AK,KCN,Chernofski Harbor,Chernofski Harbor,GA,None,4.0,9.0,-0.5556
1652.0,AL,AK,KKU,Ekuk,Ekuk,GA,None,4.0,141.0,-0.9716
1676.0,AL,AK,WSM,Wiseman,Wiseman,GA,None,4.0,0.0,0.0
1693.0,AL,AK,ANN,Annette,Annette Island,GA,None,3.0,0.0,0.0
1719.0,AL,AK,LSR,Lost River,Lost River 1,GA,None,3.0,15.0,-0.8
1769.0,AL,AK,AK13,Chena Hot Springs,Chena Hot Springs,GA,None,2.0,23.0,-0.913
1771.0,AL,AK,AQY,Girdwood,Girdwood,GA,None,2.0,0.0,0.0
1781.0,AL,AK,BYA,Boundary,Boundary,GA,None,2.0,0.0,0.0
1788.0,AL,AK,CKU,Cordova,Cordova Municipal,GA,None,2.0,0.0,0.0
1819.0,AL,AK,L20,Yukon Charley Rivers,Coal Creek,GA,None,2.0,0.0,0.0
1826.0,AL,AK,MDO,Middleton Island,Middleton Island,GA,None,2.0,0.0,0.0
1832.0,AL,AK,MYK,May Creek,May Creek,GA,None,2.0,3.0,-0.3333
1837.0,AL,AK,ORT,Northway,Northway,GA,None,2.0,18.0,-0.8889
1883.0,AL,AK,38AK,Wasilla,Mels,GA,None,1.0,51.0,-0.9804
1892.0,AL,AK,BIG,Delta Junction Ft Greely,Allen AAF,GA,None,1.0,24.0,-0.9583
1911.0,AL,AK,KBE,Bell Island,Bell Island Hot Springs,GA,None,1.0,6.0,-0.8333
1946.0,AL,AK,SWD,Seward,Seward,GA,None,1.0,21.0,-0.9524
71.0,SO,AL,BHM,Birmingham,Birmingham International,P,S,1595443.0,1498651.0,0.0646
108.0,SO,AL,HSV,Huntsville,Huntsville International-Carl T Jones Field,P,S,619499.0,585058.0,0.0589
145.0,SO,AL,MOB,Mobile,Mobile Regional,P,N,323209.0,308227.0,0.0486
176.0,SO,AL,MGM,Montgomery,Montgomery Regional (Dannelly Field),P,N,203557.0,215553.0,-0.0557
240.0,SO,AL,DHN,Dothan,Dothan Regional,P,N,68330.0,69094.0,-0.0111
443.0,SO,AL,MSL,Muscle Shoals,Northwest Alabama Regional,CS,None,6157.0,5166.0,0.1918
633.0,SO,AL,TCL,Tuscaloosa,Tuscaloosa Regional,GA,None,1497.0,1309.0,0.1436
757.0,SO,AL,ANB,Anniston,Anniston Metropolitan,GA,None,443.0,346.0,0.2803
843.0,SO,AL,MVC,Monroeville,Monroe County,GA,None,192.0,178.0,0.0787
861.0,SO,AL,BFM,Mobile,Mobile Downtown,GA,None,165.0,334.0,-0.506
996.0,SO,AL,MXF,Montgomery,Maxwell AFB,GA,None,65.0,194.0,-0.6649
1067.0,SO,AL,JKA,Gulf Shores,Jack Edwards,GA,None,43.0,26.0,0.6538
1072.0,SO,AL,ASN,Talladega,Talladega Municipal,GA,None,42.0,31.0,0.3548
1087.0,SO,AL,AUO,Auburn,Auburn-Opelika Robert G. Pitts,GA,None,39.0,10.0,2.9
1110.0,SO,AL,EKY,Bessemer,Bessemer,GA,None,34.0,30.0,0.1333
1165.0,SO,AL,PLR,Pell City,St Clair County,GA,None,27.0,1.0,26.0
1198.0,SO,AL,EET,Alabaster,Shelby County,GA,None,22.0,28.0,-0.2143
1320.0,SO,AL,3A1,Cullman,Folsom Field,GA,None,13.0,0.0,0.0
1366.0,SO,AL,7A2,Demopolis,Demopolis Municipal,GA,None,11.0,40.0,-0.725
1375.0,SO,AL,EDN,Enterprise,Enterprise Municipal,GA,None,11.0,7.0,0.5714
1417.0,SO,AL,4A9,Fort Payne,Isbell Field,GA,None,9.0,58.0,-0.8448
1554.0,SO,AL,AL24,Mount Olive,Rotor Wing Inc,GA,None,5.0,0.0,0.0
1568.0,SO,AL,GZH,Evergreen,Middleton Field,GA,None,5.0,0.0,0.0
1581.0,SO,AL,MDQ,Huntsville,Madison County Executive,GA,None,5.0,0.0,0.0
1633.0,SO,AL,DCU,Mooresville,Pryor Field Regional,GA,None,4.0,41.0,-0.9024
1686.0,SO,AL,4R4,Fairhope,H. L. (Sonny) Callahan,GA,None,3.0,5.0,-0.4
1692.0,SO,AL,ALX,Alexander City,Thomas C Russell Field,GA,None,3.0,0.0,0.0
1750.0,SO,AL,12J,Brewton,Brewton Municipal,GA,None,2.0,2.0,0.0
1848.0,SO,AL,SEM,Selma,Craig Field,GA,None,2.0,0.0,0.0
1902.0,SO,AL,EUF,Eufaula,Weedon Field,GA,None,1.0,8.0,-0.875
1942.0,SO,AL,SCD,Sylacauga,Merkel Field Sylacauga Municipal,GA,None,1.0,6.0,-0.8333
82.0,SW,AR,LIT,Little Rock,Adams Field,P,S,1265098.0,1138249.0,0.1114
112.0,SW,AR,XNA,Cave Springs,Northwest Arkansas Regional,P,S,561045.0,492855.0,0.1384
214.0,SW,AR,FSM,Fort Smith,Fort Smith Regional,P,N,100546.0,90613.0,0.1096
296.0,SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,34549.0,32243.0,0.0715
497.0,SW,AR,HRO,Harrison,Boone County,CS,None,3853.0,3614.0,0.0661
512.0,SW,AR,HOT,Hot Springs,Memorial Field,CS,None,3366.0,3616.0,-0.0691
526.0,SW,AR,JBR,Jonesboro,Jonesboro Municipal,CS,None,3079.0,2578.0,0.1943
576.0,SW,AR,ELD,El Dorado,South Arkansas Regional at Goodwin Field,GA,None,2182.0,2240.0,-0.0259
760.0,SW,AR,FYV,Fayetteville,Drake Field,GA,None,441.0,736.0,-0.4008
831.0,SW,AR,LRF,Jacksonville,Little Rock AFB,GA,None,226.0,97.0,1.3299
879.0,SW,AR,ROG,Rogers,Rogers Municipal-Carter Field,GA,None,149.0,84.0,0.7738
