Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY2007 Enplanements,CY 2006 Enplanements,% Change
180.0,EA,VA,CHO,Charlottesville,Charlottesville-Albemarle,P,N,187078.0,185891.0,0.0064
256.0,EA,VA,LYH,Timberlake,Lynchburg Regional/Preston Glenn Field,P,N,55785.0,60737.0,-0.0815
285.0,EA,VA,NGU,Norfolk,Norfolk NS (Chambers Field),GA,None,38843.0,32505.0,0.195
470.0,EA,VA,SHD,Weyers Cave,Shenandoah Valley Regional,CS,None,4907.0,5375.0,-0.0871
553.0,EA,VA,LFI,Hampton,Langley AFB,GA,None,2894.0,643.0,3.5008
852.0,EA,VA,HEF,Manassas,Manassas Regional/Harry P. Davis Field,GA,None,255.0,204.0,0.25
868.0,EA,VA,PVG,Chesapeake,Hampton Roads Executive,GA,None,207.0,76.0,1.7237
884.0,EA,VA,FCI,Chesterfield,Chesterfield County,GA,None,184.0,70.0,1.6286
930.0,EA,VA,JYO,Leesburg,Leesburg Executive,GA,None,126.0,260.0,-0.5154
950.0,EA,VA,RMN,Stafford,Stafford Regional,GA,None,111.0,11.0,9.0909
1070.0,EA,VA,DAN,Danville,Danville Regional,GA,None,50.0,127.0,-0.6063
1079.0,EA,VA,MFV,Melfa,Accomack County,GA,None,46.0,90.0,-0.4889
1096.0,EA,VA,WAL,Wallops Island,Wallops Flight Facility,GA,None,43.0,4.0,9.75
1109.0,EA,VA,VJI,Abingdon,Virginia Highlands,GA,None,41.0,44.0,-0.0682
1166.0,EA,VA,HSP,Hot Springs,Ingalls Field,GA,None,32.0,42.0,-0.2381
1232.0,EA,VA,BCB,Blacksburg,Virginia Tech/Montgomery Executive,GA,None,24.0,57.0,-0.5789
1253.0,EA,VA,LKU,Louisa,Louisa County/Freeman Field,GA,None,22.0,2.0,10.0
1306.0,EA,VA,PSK,Dublin,New River Valley,GA,None,18.0,16.0,0.125
1318.0,EA,VA,OKV,Winchester,Winchester Regional,GA,None,17.0,103.0,-0.835
1378.0,EA,VA,AVC,South Hill,Mecklenburg-Brunswick Regional,GA,None,14.0,7.0,1.0
1497.0,EA,VA,NTU,Virginia Beach,Oceana NAS /Apollo Soucek Field/,GA,None,10.0,0.0,0.0
1519.0,EA,VA,JGG,Williamsburg,Williamsburg-Jamestown,GA,None,9.0,51.0,-0.8235
1524.0,EA,VA,MKJ,Marion/Wytheville,Mountain Empire,GA,None,9.0,15.0,-0.4
1611.0,EA,VA,SFQ,Suffolk,Suffolk Executive,GA,None,7.0,0.0,0.0
1729.0,EA,VA,OFP,Ashland,Hanover County Municipal,GA,None,5.0,10.0,-0.5
1731.0,EA,VA,PTB,Sutherland,Dinwiddie County,GA,None,5.0,19.0,-0.7368
1775.0,EA,VA,CPK,Chesapeake,Chesapeake Regional,GA,None,4.0,50.0,-0.92
1796.0,EA,VA,JFZ,Richlands,Tazewell County,GA,None,4.0,5.0,-0.2
1867.0,EA,VA,LNP,Wise,Lonesome Pine,GA,None,3.0,15.0,-0.8
1872.0,EA,VA,MTV,Spencer,Blue Ridge,GA,None,3.0,122.0,-0.9754
1949.0,EA,VA,HWY,Warrenton,Warrenton-Fauquier,GA,None,2.0,20.0,-0.9
111.0,SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,599509.0,574402.0,0.0437
183.0,SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,182467.0,186891.0,-0.0237
239.0,SO,VI,VI22,Charlotte Amalie,Charlotte Amalie Harbor,GA,None,74373.0,58389.0,0.2738
241.0,SO,VI,VI32,Christiansted St Croix,Christiansted Harbor-SSB,GA,None,71040.0,57113.0,0.2438
105.0,NE,VT,BTV,Burlington,Burlington International,P,S,703186.0,681678.0,0.0316
589.0,NE,VT,RUT,Rutland,Rutland - Southern Vermont Regional,GA,None,2271.0,2245.0,0.0116
1162.0,NE,VT,MVL,Morrisville,Morrisville-Stowe State,GA,None,33.0,7.0,3.7143
1380.0,NE,VT,DDH,Bennington,William H. Morse State,GA,None,14.0,16.0,-0.125
1669.0,NE,VT,MPV,Barre,Edward F Knapp State,GA,None,6.0,36.0,-0.8333
1839.0,NE,VT,6B0,Middlebury,Middlebury State,GA,None,3.0,2.0,0.5
1935.0,NE,VT,EFK,Newport,Newport State,GA,None,2.0,9.0,-0.7778
18.0,NM,WA,SEA,Seattle,Seattle-Tacoma International,P,L,15419116.0,14703928.0,0.0486
71.0,NM,WA,GEG,Spokane,Spokane International,P,S,1710425.0,1605069.0,0.0656
164.0,NM,WA,PSC,Pasco,Tri-Cities,P,N,242788.0,226975.0,0.0697
165.0,NM,WA,BLI,Bellingham,Bellingham International,P,N,238452.0,135129.0,0.7646
240.0,NM,WA,YKM,Yakima,Yakima Air Terminal/McAllister Field,P,N,72016.0,57209.0,0.2588
270.0,NM,WA,EAT,East Wenatchee,Pangborn Memorial,P,N,46576.0,40310.0,0.1554
295.0,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,34580.0,31418.0,0.1006
308.0,NM,WA,ALW,Walla Walla,Walla Walla Regional,P,N,28711.0,28410.0,0.0106
324.0,NM,WA,S60,Kenmore,Kenmore Air Harbor Inc,GA,None,24958.0,35493.0,-0.2968
325.0,NM,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,24856.0,23838.0,0.0427
367.0,NM,WA,CLM,Port Angeles,William R Fairchild International,P,N,14838.0,15866.0,-0.0648
376.0,NM,WA,TCM,Tacoma,McChord AFB,GA,None,13310.0,13505.0,-0.0144
387.0,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,12287.0,23317.0,-0.473
453.0,NM,WA,OKH,Oak Harbor,Wes Lupien,GA,None,5739.0,3750.0,0.5304
476.0,NM,WA,ORS,Eastsound,Orcas Island,CS,None,4773.0,3122.0,0.5288
605.0,NM,WA,W39,Roche Harbor,Roche Harbor,GA,None,2072.0,1.0,2071.0
622.0,NM,WA,74S,Anacortes,Anacortes,GA,None,1906.0,1404.0,0.3575
635.0,NM,WA,W49,Rosario,Rosario,GA,None,1707.0,0.0,0.0
699.0,NM,WA,WA83,West Sound,Westsound/Wsx,GA,None,1002.0,0.0,0.0
705.0,NM,WA,NUW,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,None,929.0,1275.0,-0.2714
731.0,NM,WA,MWH,Moses Lake,Grant County International,GA,None,730.0,4966.0,-0.853
733.0,NM,WA,S31,Lopez,Lopez Island,GA,None,707.0,0.0,0.0
783.0,NM,WA,PAE,Everett,Snohomish County (Paine Field),GA,None,465.0,488.0,-0.0471
1037.0,NM,WA,SKA,Spokane,Fairchild AFB,GA,None,64.0,332.0,-0.8072
1038.0,NM,WA,TIW,Tacoma,Tacoma Narrows,GA,None,64.0,135.0,-0.5259
1047.0,NM,WA,11S,Sekiu,Sekiu,GA,None,57.0,0.0,0.0
1049.0,NM,WA,2S0,Twisp,Twisp Municipal,GA,None,56.0,142.0,-0.6056
1056.0,NM,WA,BVS,Burlington,Skagit Regional,GA,None,54.0,19.0,1.8421
1123.0,NM,WA,OLM,Olympia,Olympia,GA,None,39.0,8.0,3.875
1126.0,NM,WA,AWO,Arlington,Arlington Municipal,GA,None,38.0,4.0,8.5
1225.0,NM,WA,RNT,Renton,Renton Municipal,GA,None,25.0,114.0,-0.7807
1227.0,NM,WA,S18,Forks,Forks,GA,None,25.0,0.0,0.0
1272.0,NM,WA,DEW,Deer Park,Deer Park,GA,None,20.0,5.0,3.0
1308.0,NM,WA,WA09,Roche Harbor,Roche Harbor,GA,None,18.0,8.0,1.25
1342.0,NM,WA,W01,Tonasket,Tonasket Municipal,GA,None,16.0,18.0,-0.1111
1361.0,NM,WA,PLU,Puyallup,Pierce County - Thun Field,GA,None,15.0,0.0,0.0
1389.0,NM,WA,OMK,Omak,Omak,GA,None,14.0,69.0,-0.7971
1414.0,NM,WA,S52,Winthrop,Methow Valley State,GA,None,13.0,9.0,0.4444
1505.0,NM,WA,VUO,Vancouver,Pearson Field,GA,None,10.0,12.0,-0.1667
1537.0,NM,WA,2S8,Wilbur,Wilbur,GA,None,8.0,5.0,0.6
1607.0,NM,WA,PWT,Bremerton,Bremerton National,GA,None,7.0,16.0,-0.5625
1618.0,NM,WA,W12,Mazama,Lost River Resort,GA,None,7.0,5.0,0.4
1619.0,NM,WA,W28,Sequim,Sequim Valley,GA,None,7.0,0.0,0.0
1650.0,NM,WA,ELN,Ellensburg,Bowers Field,GA,None,6.0,22.0,-0.7273
1681.0,NM,WA,S10,Chelan,Lake Chelan,GA,None,6.0,129.0,-0.9535
1734.0,NM,WA,R49,Republic,Ferry County,GA,None,5.0,5.0,0.0
1742.0,NM,WA,W04,Ocean Shores,Ocean Shores Municipal,GA,None,5.0,0.0,0.0
1773.0,NM,WA,CLS,Chehalis,Chehalis-Centralia,GA,None,4.0,2.0,1.0
1818.0,NM,WA,S50,Auburn,Auburn Municipal,GA,None,4.0,4.0,0.0
1831.0,NM,WA,W20,Moses Lake,Moses Lake Municipal,GA,None,4.0,0.0,0.0
1838.0,NM,WA,68S,Davenport,Davenport,GA,None,3.0,0.0,0.0
1895.0,NM,WA,0S9,Port Townsend,Jefferson County International,GA,None,2.0,0.0,0.0
1897.0,NM,WA,14S,Westport,Westport,GA,None,2.0,0.0,0.0
1908.0,NM,WA,4W6,Blaine,Blaine Municipal,GA,None,2.0,8.0,-0.75
1989.0,NM,WA,SFF,Spokane,Felts Field,GA,None,2.0,147.0,-0.9864
1991.0,NM,WA,SHN,Shelton,Sanderson Field,GA,None,2.0,0.0,0.0
2008.0,NM,WA,0S7,Oroville,Dorothy Scott,GA,None,1.0,7.0,-0.8571
2012.0,NM,WA,39P,Morton,Strom Field,GA,None,1.0,0.0,0.0
52.0,GL,WI,MKE,Milwaukee,General Mitchell International,P,M,3751345.0,3630098.0,0.0334
100.0,GL,WI,MSN,Madison,Dane County Regional-Truax Field,P,S,783937.0,803503.0,-0.0244
128.0,GL,WI,GRB,Green Bay,Austin Straubel International,P,S,440176.0,443866.0,-0.0083
155.0,GL,WI,ATW,Appleton,Outagamie County Regional,P,N,288180.0,285123.0,0.0107
196.0,GL,WI,CWA,Mosinee,Central Wisconsin,P,N,158747.0,161449.0,-0.0167
207.0,GL,WI,LSE,La Crosse,La Crosse Municipal,P,N,121243.0,118647.0,0.0219
289.0,GL,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,37608.0,41714.0,-0.0984
333.0,GL,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,22705.0,22823.0,-0.0052
437.0,GL,WI,VOK,Camp Douglas,Volk Field,GA,None,7416.0,7067.0,0.0494
727.0,GL,WI,SUE,Sturgeon Bay,Door County Cherryland,GA,None,747.0,16.0,45.6875
824.0,GL,WI,C29,Middleton,Middleton Municipal - Morey Field,GA,None,325.0,351.0,-0.0741
850.0,GL,WI,JVL,Janesville,Southern Wisconsin Regional,GA,None,259.0,39.0,5.641
857.0,GL,WI,UES,Waukesha,Waukesha County,GA,None,244.0,146.0,0.6712
892.0,GL,WI,EGV,Eagle River,Eagle River Union,GA,None,175.0,157.0,0.1146
935.0,GL,WI,SBM,Sheboygan,Sheboygan County Memorial,GA,None,123.0,297.0,-0.5859
965.0,GL,WI,AUW,Wausau,Wausau Downtown,GA,None,102.0,54.0,0.8889
994.0,GL,WI,RPD,Rice Lake,Rice Lake Regional - Carl's Field,GA,None,84.0,70.0,0.2
1031.0,GL,WI,OSH,Oshkosh,Wittman Regional,GA,None,68.0,43.0,0.5814
1040.0,GL,WI,FLD,Fond du Lac,Fond du Lac County,GA,None,63.0,442.0,-0.8575
1059.0,GL,WI,MTW,Manitowoc,Manitowoc County,GA,None,54.0,21.0,1.5714
1092.0,GL,WI,MWC,Milwaukee,Lawrence J Timmerman,GA,None,43.0,104.0,-0.5865
1106.0,GL,WI,ENW,Kenosha,Kenosha Regional,GA,None,41.0,35.0,0.1714
1112.0,GL,WI,ASX,Ashland,John F Kennedy Memorial,GA,None,40.0,8.0,4.0
1117.0,GL,WI,HYR,Hayward,Sawyer County,GA,None,40.0,15.0,1.6667
1120.0,GL,WI,STE,Stevens Point,Stevens Point Municipal,GA,None,40.0,74.0,-0.4595
1129.0,GL,WI,ISW,Wisconsin Rapids,Alexander Field South Wood County,GA,None,38.0,15.0,1.5333
1146.0,GL,WI,ETB,West Bend,West Bend Municipal,GA,None,35.0,2500.0,-0.986
1160.0,GL,WI,ARV,Minocqua-Woodruff,Lakeland/Noble F. Lee Memorial Field,GA,None,33.0,39.0,-0.1538
1172.0,GL,WI,EZS,Shawano,Shawano Municipal,GA,None,31.0,15.0,1.0667
1187.0,GL,WI,EFT,Monroe,Monroe Municipal,GA,None,29.0,10.0,1.9
1226.0,GL,WI,RZN,Siren,Burnett County,GA,None,25.0,0.0,0.0
1229.0,GL,WI,SUW,Superior,Richard I Bong,GA,None,25.0,10.0,1.5
1309.0,GL,WI,Y55,Crandon,Crandon Municipal,GA,None,18.0,0.0,0.0
1327.0,GL,WI,C59,Delavan,Lake Lawn,GA,None,16.0,0.0,0.0
1329.0,GL,WI,DLL,Baraboo,Baraboo Wisconsin Dells,GA,None,16.0,29.0,-0.4483
1346.0,GL,WI,CLI,Clintonville,Clintonville Municipal,GA,None,15.0,0.0,0.0
1360.0,GL,WI,PDC,Prairie du Chien,Prairie Du Chien Municipal,GA,None,15.0,15.0,0.0
1434.0,GL,WI,MFI,Marshfield,Marshfield Municipal,GA,None,12.0,38.0,-0.6842
1492.0,GL,WI,LUM,Menomonie,Menomonie Municipal-Score Field,GA,None,10.0,5.0,1.0
1500.0,GL,WI,RAC,Racine,John H Batten,GA,None,10.0,18.0,-0.4444
1506.0,GL,WI,3CU,Cable,Cable Union,GA,None,9.0,2.0,3.5
1527.0,GL,WI,MRJ,Mineral Point,Iowa County,GA,None,9.0,1.0,8.0
1571.0,GL,WI,OVS,Boscobel,Boscobel,GA,None,8.0,30.0,-0.7333
1580.0,GL,WI,3D2,Ephraim,Ephraim-Fish Creek,GA,None,7.0,5.0,0.4
1588.0,GL,WI,C02,Lake Geneva,Grand Geneva Resort,GA,None,7.0,0.0,0.0
1609.0,GL,WI,RYV,Watertown,Watertown Municipal,GA,None,7.0,4.0,0.75
1664.0,GL,WI,LNL,Land O'Lakes,Kings Land O' Lakes,GA,None,6.0,4.0,0.5
1697.0,GL,WI,BUU,Burlington,Burlington Municipal,GA,None,5.0,6.0,-0.1667
1732.0,GL,WI,PVB,Platteville,Platteville Municipal,GA,None,5.0,5.0,0.0
1812.0,GL,WI,PBH,Phillips,Price County,GA,None,4.0,6.0,-0.3333
1880.0,GL,WI,RCX,Ladysmith,Rusk County,GA,None,3.0,0.0,0.0
1907.0,GL,WI,4R5,La Pointe,Madeline Island,GA,None,2.0,0.0,0.0
1909.0,GL,WI,57C,East Troy,East Troy Municipal,GA,None,2.0,4.0,-0.5
1976.0,GL,WI,PKF,Park Falls,Park Falls Municipal,GA,None,2.0,0.0,0.0
1982.0,GL,WI,RNH,New Richmond,New Richmond Regional,GA,None,2.0,5.0,-0.6
1997.0,GL,WI,TKV,Tomahawk,Tomahawk Regional,GA,None,2.0,0.0,0.0
2000.0,GL,WI,UNU,Juneau,Dodge County,GA,None,2.0,7.0,-0.7143
2058.0,GL,WI,MDZ,Medford,Taylor County,GA,None,1.0,14.0,-0.9286
2066.0,GL,WI,OEO,Osceola,L O Simenstad Municipal,GA,None,1.0,4.0,-0.75
808.0,WP,WK,AWK,Wake Island,Wake Island Airfield,GA,None,371.0,479.0,-0.2255
161.0,EA,WV,CRW,Charleston,Yeager,P,N,269726.0,284159.0,-0.0508
250.0,EA,WV,HTS,Huntington,Tri-State/Milton J. Ferguson Field,P,N,62364.0,37459.0,0.6649
385.0,EA,WV,LWB,Lewisburg,Greenbrier Valley,P,N,12349.0,13711.0,-0.0993
474.0,EA,WV,CKB,Clarksburg,North Central West Virginia,CS,None,4813.0,5477.0,-0.1212
477.0,EA,WV,MGW,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,CS,None,4740.0,4734.0,0.0013
483.0,EA,WV,PKB,Parkersburg,Mid-Ohio Valley Regional,CS,None,4531.0,6538.0,-0.307
531.0,EA,WV,BKW,Beckley,Raleigh County Memorial,CS,None,3232.0,2876.0,0.1238
634.0,EA,WV,BLF,Bluefield,Mercer County,GA,None,1721.0,1833.0,-0.0611
1066.0,EA,WV,MRB,Martinsburg,Eastern WV Regional/Shepherd Field,GA,None,52.0,11.0,3.7273
1193.0,EA,WV,HLG,Wheeling,Wheeling Ohio County,GA,None,28.0,41.0,-0.3171
158.0,NM,WY,JAC,Jackson,Jackson Hole,P,N,278459.0,274031.0,0.0162
236.0,NM,WY,CPR,Casper,Natrona County International,P,N,76566.0,78665.0,-0.0267
313.0,NM,WY,COD,Cody,Yellowstone Regional,P,N,26857.0,28559.0,-0.0596
317.0,NM,WY,GCC,Gillette,Gillette-Campbell County,P,N,26410.0,21876.0,0.2073
332.0,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,22730.0,18435.0,0.233
339.0,NM,WY,SHR,Sheridan,Sheridan County,P,N,21323.0,13654.0,0.5617
342.0,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,18116.0,15469.0,0.1711
359.0,NM,WY,RIW,Riverton,Riverton Regional,P,N,15721.0,14184.0,0.1084
404.0,NM,WY,LAR,Laramie,Laramie Regional,P,N,10771.0,10407.0,0.035
515.0,NM,WY,WRL,Worland,Worland Municipal,CS,None,3722.0,2616.0,0.4228
1101.0,NM,WY,PNA,Pinedale,Ralph Wenz Field,GA,None,42.0,68.0,-0.3824
1356.0,NM,WY,LND,Lander,Hunt Field,GA,None,15.0,0.0,0.0
1399.0,NM,WY,EMM,Kemmerer,Kemmerer Municipal,GA,None,13.0,17.0,-0.2353
1444.0,NM,WY,9U4,Dixon,Dixon,GA,None,11.0,4.0,1.75
1712.0,NM,WY,GEY,Greybull,South Big Horn County,GA,None,5.0,5.0,0.0
1819.0,NM,WY,SAA,Saratoga,Shively Field,GA,None,4.0,35.0,-0.8857
1849.0,NM,WY,BYG,Buffalo,Johnson County,GA,None,3.0,4.0,-0.25
1915.0,NM,WY,AFO,Afton,Afton Municipal,GA,None,2.0,15.0,-0.8667
1939.0,NM,WY,EVW,Evanston,Evanston-Uinta County Burns Field,GA,None,2.0,0.0,0.0
