Rank,FAA Region,ST,Locid,City,Airport Name,Arpt Category,Hub,CY 12 Enplanements,CY 11 Enplanements,% Change
1263,SO,NC,RUQ,Salisbury,Rowan County,GA,None,9,0,0
1288,SO,NC,SUT,Southport,Cape Fear Regional Jetport/Howie Franklin Field,GA,None,8,0,0
1307,SO,NC,MQI,Manteo,Dare County Regional,GA,None,7,8,-0.125
1368,SO,NC,JNX,Smithfield,Johnston County,GA,None,5,0,0
1385,SO,NC,UKF,North Wilkesboro,Wilkes County,GA,None,5,0,0
1414,SO,NC,EDE,Edenton,Northeastern Regional,GA,None,4,6,-0.3333
1442,SO,NC,1A5,Franklin,Macon County,GA,None,3,0,0
1457,SO,NC,CTZ,Clinton,Clinton-Sampson County,GA,None,3,0,0
1459,SO,NC,ECG,Elizabeth City,Elizabeth City CG Air Station/Regional,GA,None,3,0,0
1460,SO,NC,EHO,Shelby,Shelby-Cleveland County Regional,GA,None,3,11,-0.7273
1462,SO,NC,EQY,Monroe,Charlotte-Monroe Executive,GA,None,3,0,0
1473,SO,NC,MEB,Maxton,Laurinburg-Maxton,GA,None,3,3,0
1557,SO,NC,OCW,Washington,Warren Field,GA,None,2,0,0
1558,SO,NC,ONX,Currituck,Currituck County Regional,GA,None,2,2,0
1616,SO,NC,NC06,Banner Elk,Elk River,GA,None,1,0,0
1626,SO,NC,SVH,Statesville,Statesville Regional,GA,None,1,0,0
138,GL,ND,FAR,Fargo,Hector International,P,S,369969,346459,0.0679
167,GL,ND,BIS,Bismarck,Bismarck Municipal,P,N,239018,197181,0.2122
172,GL,ND,MOT,Minot,Minot International,P,N,222188,151424,0.4673
202,GL,ND,GFK,Grand Forks,Grand Forks International,P,N,137953,118872,0.1605
286,GL,ND,ISN,Williston,Sloulin Field International,P,N,40667,28202,0.442
325,GL,ND,DIK,Dickinson,Dickinson - Theodore Roosevelt Regional,P,N,23729,19001,0.2488
513,GL,ND,JMS,Jamestown,Jamestown Regional,CS,None,3544,5355,-0.3382
542,GL,ND,DVL,Devils Lake,Devils Lake Regional,CS,None,2976,5599,-0.4685
718,GL,ND,MIB,Minot,Minot AFB,GA,None,608,576,0.0556
824,GL,ND,RDR,Grand Forks,Grand Forks AFB,GA,None,237,0,0
1432,GL,ND,S25,Watford City,Watford City Municipal,GA,None,4,0,0
1440,GL,ND,06D,Rolla,Rolla Municipal,GA,None,3,5,-0.4
1441,GL,ND,08D,Stanley,Stanley Municipal,GA,None,3,0,0
1477,GL,ND,RUG,Rugby,Rugby Municipal,GA,None,3,0,0
62,CE,NE,OMA,Omaha,Eppley Airfield,P,M,2018738,2047055,-0.0138
204,CE,NE,LNK,Lincoln,Lincoln,P,N,135085,135647,-0.0041
265,CE,NE,GRI,Grand Island,Central Nebraska Regional,P,N,56138,47167,0.1902
380,CE,NE,EAR,Kearney,Kearney Regional,P,N,12480,11019,0.1326
395,CE,NE,LBF,North Platte,North Platte Regional Airport Lee Bird Field,P,N,11210,10962,0.0226
405,CE,NE,BFF,Scottsbluff,Western Nebraska Regional/William B. Heilig Field,P,N,10356,9912,0.0448
590,CE,NE,CDR,Chadron,Chadron Municipal,GA,None,2037,1980,0.0288
620,CE,NE,MCK,McCook,McCook Ben Nelson Regional,GA,None,1623,1810,-0.1033
623,CE,NE,AIA,Alliance,Alliance Municipal,GA,None,1594,1730,-0.0786
653,CE,NE,OFF,Omaha,Offutt AFB,GA,None,1130,1275,-0.1137
774,CE,NE,AUH,Aurora,Aurora Municipal - Al Potter Field,GA,None,375,11500,-0.9674
1025,CE,NE,VTN,Valentine,Miller Field,GA,None,32,2,15
1049,CE,NE,SNY,Sidney,Sidney Municipal/Lloyd W. Carr Field,GA,None,28,0,0
1110,CE,NE,IML,Imperial,Imperial Municipal,GA,None,20,10,1
